# Two Dipoles. Viscous opposite moments. $\\Reyn=8$, $x(0)=3$
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 0.125
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
33.399999,1.171087,0.392585,1.828913,-0.392585,0.308246
33.499999,1.170219,0.389101,1.829781,-0.389101,0.302799
33.599999,1.169347,0.385650,1.830653,-0.385650,0.297452
33.699999,1.168469,0.382232,1.831531,-0.382232,0.292202
33.799999,1.167586,0.378846,1.832414,-0.378846,0.287048
33.899999,1.166698,0.375492,1.833302,-0.375492,0.281989
33.999999,1.165805,0.372171,1.834195,-0.372171,0.277023
34.099999,1.164907,0.368882,1.835093,-0.368882,0.272148
34.199999,1.164004,0.365624,1.835996,-0.365624,0.267362
34.299999,1.163096,0.362398,1.836904,-0.362398,0.262665
34.399999,1.162184,0.359204,1.837816,-0.359204,0.258054
34.499999,1.161266,0.356040,1.838734,-0.356040,0.253529
34.599999,1.160344,0.352907,1.839656,-0.352907,0.249087
34.699999,1.159418,0.349805,1.840582,-0.349805,0.244727
34.799999,1.158487,0.346734,1.841513,-0.346734,0.240449
34.899999,1.157551,0.343692,1.842449,-0.343692,0.236249
34.999999,1.156611,0.340681,1.843389,-0.340681,0.232127
35.099999,1.155666,0.337699,1.844334,-0.337699,0.228082
35.199999,1.154717,0.334747,1.845283,-0.334747,0.224112
35.299999,1.153764,0.331825,1.846236,-0.331825,0.220215
35.399999,1.152807,0.328931,1.847193,-0.328931,0.216392
35.499999,1.151846,0.326067,1.848154,-0.326067,0.212639
35.599999,1.150880,0.323231,1.849120,-0.323231,0.208956
35.699999,1.149910,0.320423,1.850090,-0.320423,0.205342
35.799999,1.148937,0.317644,1.851063,-0.317644,0.201795
35.899999,1.147959,0.314893,1.852041,-0.314893,0.198315
35.999999,1.146978,0.312169,1.853022,-0.312169,0.194899
36.099999,1.145993,0.309473,1.854007,-0.309473,0.191547
36.199999,1.145004,0.306804,1.854996,-0.306804,0.188258
36.299999,1.144011,0.304163,1.855989,-0.304163,0.185030
36.399999,1.143015,0.301548,1.856985,-0.301548,0.181862
36.499999,1.142015,0.298960,1.857985,-0.298960,0.178754
36.599999,1.141012,0.296398,1.858988,-0.296398,0.175704
36.699999,1.140005,0.293863,1.859995,-0.293863,0.172711
36.799999,1.138995,0.291353,1.861005,-0.291353,0.169773
36.899999,1.137981,0.288869,1.862019,-0.288869,0.166891
36.999999,1.136964,0.286411,1.863036,-0.286411,0.164062
37.099999,1.135944,0.283978,1.864056,-0.283978,0.161287
37.199999,1.134921,0.281570,1.865079,-0.281570,0.158563
37.299999,1.133894,0.279186,1.866106,-0.279186,0.155890
37.399999,1.132865,0.276828,1.867135,-0.276828,0.153267
37.499999,1.131832,0.274493,1.868168,-0.274493,0.150693
37.599999,1.130797,0.272183,1.869203,-0.272183,0.148168
37.699999,1.129758,0.269897,1.870242,-0.269897,0.145689
37.799999,1.128717,0.267635,1.871283,-0.267635,0.143257
37.899999,1.127673,0.265396,1.872327,-0.265396,0.140870
37.999999,1.126626,0.263180,1.873374,-0.263180,0.138527
38.099999,1.125577,0.260987,1.874423,-0.260987,0.136229
38.199999,1.124525,0.258818,1.875475,-0.258818,0.133973
38.299999,1.123470,0.256670,1.876530,-0.256670,0.131759
38.399999,1.122413,0.254546,1.877587,-0.254546,0.129587
38.499999,1.121354,0.252443,1.878646,-0.252443,0.127455
38.599999,1.120292,0.250362,1.879708,-0.250362,0.125363
38.699999,1.119228,0.248303,1.880772,-0.248303,0.123309
38.799999,1.118161,0.246266,1.881839,-0.246266,0.121294
38.899999,1.117092,0.244250,1.882908,-0.244250,0.119316
38.999999,1.116021,0.242255,1.883979,-0.242255,0.117375
39.099999,1.114948,0.240281,1.885052,-0.240281,0.115470
39.199999,1.113873,0.238328,1.886127,-0.238328,0.113600
39.299999,1.112796,0.236395,1.887204,-0.236395,0.111765
39.399999,1.111716,0.234483,1.888284,-0.234483,0.109964
39.499999,1.110635,0.232590,1.889365,-0.232590,0.108197
39.599999,1.109552,0.230718,1.890448,-0.230718,0.106462
39.699999,1.108467,0.228865,1.891533,-0.228865,0.104759
39.799999,1.107381,0.227032,1.892619,-0.227032,0.103087
39.899999,1.106293,0.225218,1.893707,-0.225218,0.101446
39.999999,1.105203,0.223423,1.894797,-0.223423,0.099836
40.099999,1.104111,0.221647,1.895889,-0.221647,0.098255
40.199999,1.103018,0.219890,1.896982,-0.219890,0.096703
40.299999,1.101924,0.218151,1.898076,-0.218151,0.095180
40.399999,1.100828,0.216431,1.899172,-0.216431,0.093685
40.499999,1.099730,0.214728,1.900270,-0.214728,0.092217
40.599999,1.098631,0.213044,1.901369,-0.213044,0.090776
40.699999,1.097531,0.211377,1.902469,-0.211377,0.089361
40.799999,1.096430,0.209728,1.903570,-0.209728,0.087972
40.899999,1.095328,0.208097,1.904672,-0.208097,0.086609
40.999999,1.094224,0.206482,1.905776,-0.206482,0.085270
41.099999,1.093119,0.204885,1.906881,-0.204885,0.083956
41.199999,1.092014,0.203304,1.907986,-0.203304,0.082665
41.299999,1.090907,0.201740,1.909093,-0.201740,0.081398
41.399999,1.089799,0.200193,1.910201,-0.200193,0.080154
41.499999,1.088690,0.198662,1.911310,-0.198662,0.078933
41.599999,1.087581,0.197147,1.912419,-0.197147,0.077734
41.699999,1.086471,0.195648,1.913529,-0.195648,0.076556
41.799999,1.085360,0.194164,1.914640,-0.194164,0.075399
41.899999,1.084248,0.192697,1.915752,-0.192697,0.074264
