# Two Dipoles. Viscous opposite moments. $\\Reyn=2e+01$, $x(0)=3$
# Commit: 2026-06-04-6-gb37eda4-dirty
# KinematicViscosity: 0.0416667
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-24 23:51:19
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
30.499999,1.443801,6.268763,1.556199,-6.268763,78.594767
30.599999,1.444200,6.294556,1.555800,-6.294556,79.242873
30.699999,1.444593,6.320266,1.555407,-6.320266,79.891529
30.799999,1.444983,6.345892,1.555017,-6.345892,80.540678
30.899999,1.445368,6.371431,1.554632,-6.371431,81.190269
30.999999,1.445749,6.396884,1.554251,-6.396884,81.840253
31.099999,1.446126,6.422250,1.553874,-6.422250,82.490582
31.199999,1.446498,6.447527,1.553502,-6.447527,83.141205
31.299999,1.446866,6.472713,1.553134,-6.472713,83.792019
31.399999,1.447230,6.497806,1.552770,-6.497806,84.442959
31.499999,1.447591,6.522805,1.552409,-6.522805,85.093967
31.599999,1.447947,6.547709,1.552053,-6.547709,85.744992
31.699999,1.448299,6.572518,1.551701,-6.572518,86.395982
31.799999,1.448647,6.597230,1.551353,-6.597230,87.046890
31.899999,1.448991,6.621845,1.551009,-6.621845,87.697651
31.999999,1.449332,6.646358,1.550668,-6.646358,88.348161
32.099999,1.449669,6.670770,1.550331,-6.670770,88.998356
32.199999,1.450003,6.695079,1.549997,-6.695079,89.648177
32.299999,1.450333,6.719284,1.549667,-6.719284,90.297567
32.399999,1.450659,6.743385,1.549341,-6.743385,90.946474
32.499999,1.450981,6.767379,1.549019,-6.767379,91.594847
32.599999,1.451300,6.791268,1.548700,-6.791268,92.242633
32.699999,1.451615,6.815047,1.548385,-6.815047,92.889742
32.799999,1.451928,6.838717,1.548072,-6.838717,93.536099
32.899999,1.452237,6.862275,1.547763,-6.862275,94.181643
32.999999,1.452542,6.885721,1.547458,-6.885721,94.826315
33.099999,1.452845,6.909054,1.547155,-6.909054,95.470059
33.199999,1.453144,6.932273,1.546856,-6.932273,96.112821
33.299999,1.453439,6.955377,1.546561,-6.955377,96.754551
33.399999,1.453732,6.978366,1.546268,-6.978366,97.395197
33.499999,1.454021,7.001238,1.545979,-7.001238,98.034662
33.599999,1.454308,7.023990,1.545692,-7.023990,98.672870
33.699999,1.454591,7.046622,1.545409,-7.046622,99.309758
33.799999,1.454872,7.069132,1.545128,-7.069132,99.945265
33.899999,1.455149,7.091521,1.544851,-7.091521,100.579335
33.999999,1.455424,7.113786,1.544576,-7.113786,101.211912
34.099999,1.455696,7.135928,1.544304,-7.135928,101.842943
34.199999,1.455964,7.157946,1.544036,-7.157946,102.472379
34.299999,1.456230,7.179839,1.543770,-7.179839,103.100162
34.399999,1.456493,7.201604,1.543507,-7.201604,103.726193
34.499999,1.456754,7.223240,1.543246,-7.223240,104.350403
34.599999,1.457012,7.244747,1.542988,-7.244747,104.972730
34.699999,1.457267,7.266124,1.542733,-7.266124,105.593113
34.799999,1.457520,7.287369,1.542480,-7.287369,106.211496
34.899999,1.457770,7.308482,1.542230,-7.308482,106.827822
34.999999,1.458017,7.329462,1.541983,-7.329462,107.442040
35.099999,1.458261,7.350309,1.541739,-7.350309,108.054099
35.199999,1.458503,7.371023,1.541497,-7.371023,108.663953
35.299999,1.458743,7.391601,1.541257,-7.391601,109.271526
35.399999,1.458980,7.412042,1.541020,-7.412042,109.876733
35.499999,1.459215,7.432345,1.540785,-7.432345,110.479509
35.599999,1.459447,7.452509,1.540553,-7.452509,111.079794
35.699999,1.459678,7.472534,1.540322,-7.472534,111.677529
35.799999,1.459905,7.492418,1.540095,-7.492418,112.272658
35.899999,1.460131,7.512161,1.539869,-7.512161,112.865128
35.999999,1.460354,7.531762,1.539646,-7.531762,113.454886
36.099999,1.460575,7.551221,1.539425,-7.551221,114.041885
36.199999,1.460793,7.570538,1.539207,-7.570538,114.626078
36.299999,1.461009,7.589711,1.538991,-7.589711,115.207419
36.399999,1.461223,7.608739,1.538777,-7.608739,115.785824
36.499999,1.461435,7.627622,1.538565,-7.627622,116.361222
36.599999,1.461645,7.646357,1.538355,-7.646357,116.933553
36.699999,1.461853,7.664945,1.538147,-7.664945,117.502758
36.799999,1.462059,7.683384,1.537941,-7.683384,118.068782
36.899999,1.462263,7.701674,1.537737,-7.701674,118.631572
36.999999,1.462465,7.719815,1.537535,-7.719815,119.191076
37.099999,1.462665,7.737805,1.537335,-7.737805,119.747245
37.199999,1.462863,7.755644,1.537137,-7.755644,120.300034
37.299999,1.463058,7.773333,1.536942,-7.773333,120.849398
37.399999,1.463252,7.790870,1.536748,-7.790870,121.395296
