# Two Dipoles from onedisk
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 0
# TauMode: Dynamic τ_i = 1/Σ_n exp(-ξ²)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_ry,d1_rz,d1_mx,d1_my,d1_mz,d2_rx,d2_ry,d2_rz,d2_mx,d2_my,d2_mz,sum_zeta_square
365.999992,-1.560744,3.737394,2.763073,-0.039371,0.393781,0.035800,-1.957110,3.513229,2.769708,-0.001629,-0.310781,0.029200,0.255335
366.499992,-1.564077,3.746021,2.766588,-0.045037,0.392120,0.035905,-1.958107,3.513442,2.773104,0.004037,-0.309120,0.029095,0.253493
366.999992,-1.567480,3.754643,2.770100,-0.050642,0.390369,0.036008,-1.959019,3.513657,2.776494,0.009642,-0.307369,0.028992,0.251659
367.499992,-1.570953,3.763260,2.773610,-0.056184,0.388532,0.036107,-1.959848,3.513875,2.779878,0.015184,-0.305532,0.028893,0.249832
367.999992,-1.574497,3.771869,2.777117,-0.061662,0.386608,0.036204,-1.960593,3.514098,2.783257,0.020662,-0.303608,0.028796,0.248012
368.499992,-1.578110,3.780470,2.780623,-0.067075,0.384600,0.036298,-1.961253,3.514327,2.786631,0.026075,-0.301600,0.028702,0.246200
368.999992,-1.581793,3.789062,2.784125,-0.072421,0.382511,0.036388,-1.961829,3.514563,2.789999,0.031421,-0.299511,0.028612,0.244396
369.499992,-1.585547,3.797643,2.787625,-0.077699,0.380341,0.036476,-1.962321,3.514809,2.793362,0.036699,-0.297341,0.028524,0.242599
369.999992,-1.589371,3.806213,2.791123,-0.082909,0.378092,0.036561,-1.962728,3.515064,2.796719,0.041909,-0.295092,0.028439,0.240809
370.499992,-1.593266,3.814771,2.794617,-0.088049,0.375767,0.036643,-1.963051,3.515331,2.800070,0.047049,-0.292767,0.028357,0.239027
370.999992,-1.597231,3.823315,2.798109,-0.093117,0.373368,0.036722,-1.963291,3.515611,2.803416,0.052117,-0.290368,0.028278,0.237253
371.499992,-1.601267,3.831844,2.801599,-0.098114,0.370896,0.036798,-1.963446,3.515906,2.806756,0.057114,-0.287896,0.028202,0.235486
371.999992,-1.605373,3.840357,2.805085,-0.103038,0.368353,0.036872,-1.963517,3.516217,2.810091,0.062038,-0.285353,0.028128,0.233727
372.499992,-1.609550,3.848853,2.808568,-0.107889,0.365742,0.036942,-1.963505,3.516545,2.813420,0.066889,-0.282742,0.028058,0.231976
372.999992,-1.613797,3.857331,2.812048,-0.112665,0.363063,0.037009,-1.963410,3.516891,2.816743,0.071665,-0.280063,0.027991,0.230232
373.499992,-1.618115,3.865790,2.815525,-0.117365,0.360320,0.037073,-1.963231,3.517258,2.820061,0.076365,-0.277320,0.027927,0.228497
373.999992,-1.622504,3.874229,2.818999,-0.121990,0.357513,0.037134,-1.962969,3.517646,2.823373,0.080990,-0.274513,0.027866,0.226769
374.499992,-1.626963,3.882646,2.822469,-0.126538,0.354646,0.037192,-1.962625,3.518056,2.826679,0.085538,-0.271646,0.027808,0.225050
374.999992,-1.631492,3.891040,2.825937,-0.131008,0.351719,0.037248,-1.962198,3.518491,2.829980,0.090008,-0.268719,0.027752,0.223338
375.499992,-1.636092,3.899411,2.829400,-0.135400,0.348735,0.037300,-1.961690,3.518951,2.833274,0.094400,-0.265735,0.027700,0.221635
375.999992,-1.640761,3.907758,2.832860,-0.139714,0.345697,0.037349,-1.961100,3.519438,2.836563,0.098714,-0.262697,0.027651,0.219940
376.499992,-1.645501,3.916078,2.836317,-0.143949,0.342605,0.037396,-1.960428,3.519953,2.839846,0.102949,-0.259605,0.027604,0.218253
376.999992,-1.650311,3.924372,2.839769,-0.148105,0.339461,0.037439,-1.959676,3.520497,2.843123,0.107105,-0.256461,0.027561,0.216574
377.499992,-1.655191,3.932637,2.843218,-0.152180,0.336269,0.037479,-1.958844,3.521072,2.846395,0.111180,-0.253269,0.027521,0.214904
377.999992,-1.660141,3.940873,2.846663,-0.156176,0.333029,0.037517,-1.957931,3.521679,2.849660,0.115176,-0.250029,0.027483,0.213242
378.499992,-1.665160,3.949079,2.850104,-0.160090,0.329744,0.037551,-1.956940,3.522318,2.852920,0.119090,-0.246744,0.027449,0.211589
378.999992,-1.670249,3.957254,2.853541,-0.163924,0.326415,0.037583,-1.955869,3.522993,2.856173,0.122924,-0.243415,0.027417,0.209944
379.499992,-1.675406,3.965396,2.856974,-0.167677,0.323045,0.037612,-1.954720,3.523703,2.859421,0.126677,-0.240045,0.027388,0.208307
379.999992,-1.680633,3.973504,2.860402,-0.171349,0.319636,0.037638,-1.953494,3.524449,2.862663,0.130349,-0.236636,0.027362,0.206680
380.499991,-1.685929,3.981578,2.863826,-0.174939,0.316188,0.037661,-1.952190,3.525234,2.865898,0.133939,-0.233188,0.027339,0.205061
380.999991,-1.691293,3.989616,2.867246,-0.178448,0.312705,0.037681,-1.950809,3.526058,2.869128,0.137448,-0.229705,0.027319,0.203451
381.499991,-1.696726,3.997617,2.870661,-0.181876,0.309188,0.037699,-1.949353,3.526922,2.872352,0.140876,-0.226188,0.027301,0.201850
381.999991,-1.702227,4.005580,2.874071,-0.185222,0.305640,0.037714,-1.947822,3.527828,2.875569,0.144222,-0.222640,0.027286,0.200258
382.499991,-1.707796,4.013503,2.877476,-0.188487,0.302061,0.037726,-1.946216,3.528776,2.878781,0.147487,-0.219061,0.027274,0.198675
382.999991,-1.713432,4.021387,2.880877,-0.191670,0.298454,0.037735,-1.944536,3.529769,2.881986,0.150670,-0.215454,0.027265,0.197101
383.499991,-1.719136,4.029229,2.884272,-0.194772,0.294820,0.037742,-1.942783,3.530805,2.885185,0.153772,-0.211820,0.027258,0.195536
383.999991,-1.724907,4.037029,2.887663,-0.197793,0.291162,0.037745,-1.940957,3.531888,2.888378,0.156793,-0.208162,0.027255,0.193981
384.499991,-1.730744,4.044785,2.891048,-0.200734,0.287482,0.037747,-1.939060,3.533018,2.891565,0.159734,-0.204482,0.027253,0.192435
384.999991,-1.736648,4.052497,2.894428,-0.203593,0.283780,0.037745,-1.937092,3.534195,2.894746,0.162593,-0.200780,0.027255,0.190898
385.499991,-1.742618,4.060163,2.897803,-0.206373,0.280059,0.037741,-1.935053,3.535421,2.897920,0.165373,-0.197059,0.027259,0.189371
385.999991,-1.748653,4.067783,2.901172,-0.209072,0.276321,0.037735,-1.932946,3.536697,2.901089,0.168072,-0.193321,0.027265,0.187853
386.499991,-1.754754,4.075354,2.904535,-0.211692,0.272567,0.037726,-1.930770,3.538024,2.904251,0.170692,-0.189567,0.027274,0.186345
386.999991,-1.760920,4.082877,2.907893,-0.214232,0.268799,0.037714,-1.928526,3.539403,2.907406,0.173232,-0.185799,0.027286,0.184846
387.499991,-1.767150,4.090350,2.911244,-0.216694,0.265019,0.037700,-1.926215,3.540834,2.910556,0.175694,-0.182019,0.027300,0.183358
387.999991,-1.773445,4.097772,2.914590,-0.219078,0.261229,0.037684,-1.923839,3.542318,2.913699,0.178078,-0.178229,0.027316,0.181879
388.499991,-1.779803,4.105141,2.917929,-0.221383,0.257429,0.037665,-1.921397,3.543857,2.916835,0.180383,-0.174429,0.027335,0.180410
388.999991,-1.786225,4.112458,2.921263,-0.223612,0.253622,0.037644,-1.918891,3.545451,2.919965,0.182612,-0.170622,0.027356,0.178950
389.499991,-1.792709,4.119721,2.924589,-0.225763,0.249809,0.037620,-1.916322,3.547101,2.923089,0.184763,-0.166809,0.027380,0.177501
389.999991,-1.799256,4.126928,2.927910,-0.227839,0.245992,0.037594,-1.913691,3.548808,2.926206,0.186839,-0.162992,0.027406,0.176062
390.499991,-1.805865,4.134079,2.931224,-0.229838,0.242173,0.037566,-1.910998,3.550572,2.929317,0.188838,-0.159173,0.027434,0.174633
390.999991,-1.812535,4.141172,2.934530,-0.231764,0.238352,0.037536,-1.908244,3.552394,2.932421,0.190764,-0.155352,0.027464,0.173214
391.499991,-1.819266,4.148208,2.937831,-0.233614,0.234532,0.037504,-1.905431,3.554274,2.935519,0.192614,-0.151532,0.027496,0.171806
391.999991,-1.826058,4.155184,2.941124,-0.235392,0.230714,0.037469,-1.902560,3.556215,2.938610,0.194392,-0.147714,0.027531,0.170407
392.499991,-1.832910,4.162100,2.944409,-0.237096,0.226899,0.037433,-1.899630,3.558215,2.941694,0.196096,-0.143899,0.027567,0.169020
392.999991,-1.839821,4.168954,2.947688,-0.238729,0.223088,0.037394,-1.896644,3.560276,2.944772,0.197729,-0.140088,0.027606,0.167642
393.499991,-1.846791,4.175746,2.950959,-0.240291,0.219284,0.037354,-1.893602,3.562398,2.947843,0.199291,-0.136284,0.027646,0.166275
393.999991,-1.853819,4.182475,2.954223,-0.241782,0.215487,0.037311,-1.890506,3.564582,2.950907,0.200782,-0.132487,0.027689,0.164918
394.499991,-1.860906,4.189140,2.957479,-0.243203,0.211699,0.037267,-1.887355,3.566829,2.953965,0.202203,-0.128699,0.027733,0.163572
394.999991,-1.868049,4.195739,2.960727,-0.244556,0.207921,0.037221,-1.884152,3.569138,2.957015,0.203556,-0.124921,0.027779,0.162237
395.499991,-1.875249,4.202272,2.963967,-0.245841,0.204155,0.037173,-1.880897,3.571510,2.960059,0.204841,-0.121155,0.027827,0.160912
395.999991,-1.882505,4.208738,2.967199,-0.247060,0.200401,0.037123,-1.877591,3.573946,2.963096,0.206060,-0.117401,0.027877,0.159597
396.499991,-1.889817,4.215136,2.970423,-0.248212,0.196660,0.037071,-1.874235,3.576446,2.966126,0.207212,-0.113660,0.027929,0.158294
396.999991,-1.897183,4.221465,2.973639,-0.249299,0.192935,0.037018,-1.870830,3.579011,2.969149,0.208299,-0.109935,0.027982,0.157001
397.499991,-1.904603,4.227723,2.976845,-0.250322,0.189226,0.036963,-1.867377,3.581640,2.972165,0.209322,-0.106226,0.028037,0.155719
397.999991,-1.912077,4.233911,2.980044,-0.251282,0.185534,0.036907,-1.863878,3.584334,2.975174,0.210282,-0.102534,0.028093,0.154448
398.499991,-1.919604,4.240027,2.983233,-0.252180,0.181860,0.036849,-1.860332,3.587094,2.978176,0.211180,-0.098860,0.028151,0.153188
398.999991,-1.927183,4.246070,2.986413,-0.253016,0.178205,0.036789,-1.856742,3.589919,2.981170,0.212016,-0.095205,0.028211,0.151938
399.499991,-1.934814,4.252040,2.989585,-0.253793,0.174571,0.036728,-1.853107,3.592810,2.984158,0.212793,-0.091571,0.028272,0.150700
399.999991,-1.942495,4.257936,2.992747,-0.254510,0.170958,0.036666,-1.849429,3.595768,2.987138,0.213510,-0.087958,0.028334,0.149472
400.499991,-1.950227,4.263756,2.995899,-0.255169,0.167368,0.036602,-1.845710,3.598791,2.990111,0.214169,-0.084368,0.028398,0.148256
400.999991,-1.958008,4.269499,2.999042,-0.255772,0.163800,0.036537,-1.841949,3.601881,2.993076,0.214772,-0.080800,0.028463,0.147050
401.499991,-1.965838,4.275166,3.002176,-0.256318,0.160257,0.036471,-1.838148,3.605037,2.996035,0.215318,-0.077257,0.028529,0.145856
401.999991,-1.973716,4.280755,3.005299,-0.256809,0.156739,0.036403,-1.834308,3.608260,2.998985,0.215809,-0.073739,0.028597,0.144672
402.499991,-1.981641,4.286266,3.008413,-0.257247,0.153246,0.036335,-1.830429,3.611549,3.001929,0.216247,-0.070246,0.028665,0.143499
402.999991,-1.989612,4.291697,3.011516,-0.257632,0.149780,0.036265,-1.826513,3.614905,3.004864,0.216632,-0.066780,0.028735,0.142338
403.499991,-1.997630,4.297048,3.014609,-0.257965,0.146342,0.036194,-1.822561,3.618328,3.007792,0.216965,-0.063342,0.028806,0.141187
403.999991,-2.005692,4.302318,3.017691,-0.258247,0.142931,0.036122,-1.818573,3.621817,3.010713,0.217247,-0.059931,0.028878,0.140048
404.499991,-2.013799,4.307506,3.020763,-0.258480,0.139550,0.036049,-1.814550,3.625373,3.013626,0.217480,-0.056550,0.028951,0.138920
404.999991,-2.021950,4.312612,3.023824,-0.258665,0.136198,0.035975,-1.810494,3.628995,3.016531,0.217665,-0.053198,0.029025,0.137802
405.499991,-2.030143,4.317635,3.026874,-0.258803,0.132876,0.035901,-1.806405,3.632683,3.019428,0.217803,-0.049876,0.029099,0.136696
405.999991,-2.038378,4.322575,3.029913,-0.258894,0.129585,0.035825,-1.802283,3.636438,3.022317,0.217894,-0.046585,0.029175,0.135601
406.499991,-2.046654,4.327429,3.032941,-0.258940,0.126325,0.035748,-1.798131,3.640258,3.025199,0.217940,-0.043325,0.029252,0.134517
406.999991,-2.054970,4.332199,3.035957,-0.258943,0.123097,0.035671,-1.793948,3.644145,3.028072,0.217943,-0.040097,0.029329,0.133444
407.499991,-2.063326,4.336883,3.038962,-0.258902,0.119902,0.035593,-1.789735,3.648097,3.030938,0.217902,-0.036902,0.029407,0.132381
407.999991,-2.071721,4.341480,3.041955,-0.258820,0.116739,0.035515,-1.785494,3.652114,3.033795,0.217820,-0.033739,0.029485,0.131330
408.499991,-2.080154,4.345991,3.044936,-0.258697,0.113610,0.035436,-1.781224,3.656196,3.036644,0.217697,-0.030610,0.029564,0.130290
408.999991,-2.088624,4.350414,3.047905,-0.258535,0.110515,0.035356,-1.776928,3.660343,3.039485,0.217535,-0.027515,0.029644,0.129261
409.499991,-2.097130,4.354749,3.050862,-0.258334,0.107455,0.035276,-1.772604,3.664555,3.042318,0.217334,-0.024455,0.029724,0.128243
409.999991,-2.105671,4.358995,3.053807,-0.258096,0.104429,0.035195,-1.768255,3.668830,3.045142,0.217096,-0.021429,0.029805,0.127236
410.499991,-2.114247,4.363153,3.056739,-0.257822,0.101438,0.035114,-1.763881,3.673170,3.047958,0.216822,-0.018438,0.029886,0.126240
410.999991,-2.122857,4.367220,3.059658,-0.257513,0.098482,0.035032,-1.759483,3.677572,3.050766,0.216513,-0.015482,0.029968,0.125255
411.499991,-2.131500,4.371198,3.062565,-0.257170,0.095562,0.034950,-1.755061,3.682038,3.053565,0.216170,-0.012562,0.030050,0.124280
411.999991,-2.140175,4.375085,3.065458,-0.256794,0.092679,0.034868,-1.750616,3.686566,3.056355,0.215794,-0.009679,0.030132,0.123317
412.499991,-2.148881,4.378881,3.068339,-0.256386,0.089831,0.034785,-1.746148,3.691156,3.059137,0.215386,-0.006831,0.030215,0.122364
412.999991,-2.157618,4.382586,3.071206,-0.255947,0.087020,0.034702,-1.741659,3.695808,3.061910,0.214947,-0.004020,0.030298,0.121422
413.499991,-2.166384,4.386199,3.074060,-0.255478,0.084246,0.034619,-1.737148,3.700520,3.064674,0.214478,-0.001246,0.030381,0.120491
413.999991,-2.175179,4.389720,3.076901,-0.254981,0.081509,0.034536,-1.732617,3.705294,3.067430,0.213981,0.001491,0.030464,0.119570
414.499991,-2.184001,4.393149,3.079727,-0.254457,0.078809,0.034452,-1.728066,3.710127,3.070176,0.213457,0.004191,0.030548,0.118660
414.999991,-2.192851,4.396485,3.082540,-0.253905,0.076146,0.034369,-1.723495,3.715019,3.072914,0.212905,0.006854,0.030631,0.117761
415.499991,-2.201727,4.399729,3.085339,-0.253328,0.073521,0.034285,-1.718904,3.719971,3.075642,0.212328,0.009479,0.030715,0.116873
415.999991,-2.210628,4.402879,3.088124,-0.252727,0.070933,0.034202,-1.714296,3.724980,3.078362,0.211727,0.012067,0.030798,0.115994
416.499991,-2.219553,4.405936,3.090895,-0.252102,0.068383,0.034118,-1.709669,3.730047,3.081072,0.211102,0.014617,0.030882,0.115127
416.999991,-2.228503,4.408899,3.093651,-0.251454,0.065870,0.034035,-1.705024,3.735171,3.083773,0.210454,0.017130,0.030965,0.114270
417.499991,-2.237475,4.411769,3.096393,-0.250785,0.063395,0.033952,-1.700362,3.740351,3.086465,0.209785,0.019605,0.031048,0.113423
417.999991,-2.246469,4.414545,3.099120,-0.250096,0.060958,0.033869,-1.695683,3.745587,3.089148,0.209095,0.022042,0.031131,0.112587
418.499991,-2.255484,4.417228,3.101832,-0.249386,0.058558,0.033786,-1.690988,3.750878,3.091821,0.208386,0.024442,0.031214,0.111761
418.999991,-2.264519,4.419816,3.104530,-0.248658,0.056197,0.033703,-1.686276,3.756223,3.094485,0.207658,0.026803,0.031297,0.110945
419.499991,-2.273575,4.422310,3.107213,-0.247913,0.053873,0.033620,-1.681548,3.761622,3.097139,0.206913,0.029127,0.031380,0.110139
419.999991,-2.282648,4.424711,3.109880,-0.247150,0.051586,0.033538,-1.676805,3.767073,3.099784,0.206150,0.031414,0.031462,0.109344
420.499991,-2.291740,4.427018,3.112533,-0.246372,0.049337,0.033456,-1.672046,3.772576,3.102419,0.205372,0.033663,0.031544,0.108558
420.999991,-2.300849,4.429231,3.115170,-0.245578,0.047126,0.033374,-1.667272,3.778131,3.105045,0.204578,0.035874,0.031626,0.107783
421.499991,-2.309974,4.431351,3.117791,-0.244771,0.044952,0.033293,-1.662483,3.783736,3.107661,0.203771,0.038048,0.031707,0.107017
421.999991,-2.319115,4.433377,3.120397,-0.243950,0.042815,0.033212,-1.657679,3.789391,3.110267,0.202950,0.040185,0.031788,0.106262
422.499991,-2.328270,4.435309,3.122988,-0.243116,0.040715,0.033132,-1.652861,3.795094,3.112863,0.202116,0.042285,0.031868,0.105516
422.999991,-2.337440,4.437149,3.125563,-0.242272,0.038652,0.033052,-1.648029,3.800846,3.115450,0.201272,0.044348,0.031948,0.104780
423.499991,-2.346623,4.438896,3.128122,-0.241416,0.036626,0.032972,-1.643182,3.806645,3.118027,0.200416,0.046374,0.032028,0.104053
423.999991,-2.355819,4.440550,3.130666,-0.240551,0.034637,0.032893,-1.638321,3.812490,3.120594,0.199551,0.048363,0.032107,0.103337
424.499991,-2.365026,4.442112,3.133193,-0.239676,0.032684,0.032815,-1.633445,3.818381,3.123150,0.198676,0.050316,0.032185,0.102629
424.999991,-2.374245,4.443582,3.135705,-0.238793,0.030767,0.032737,-1.628556,3.824317,3.125697,0.197793,0.052233,0.032263,0.101932
425.499990,-2.383474,4.444961,3.138200,-0.237903,0.028886,0.032660,-1.623653,3.830297,3.128234,0.196903,0.054114,0.032340,0.101244
425.999990,-2.392713,4.446249,3.140680,-0.237005,0.027041,0.032583,-1.618735,3.836319,3.130761,0.196005,0.055959,0.032417,0.100565
426.499990,-2.401961,4.447446,3.143143,-0.236102,0.025232,0.032507,-1.613804,3.842384,3.133278,0.195102,0.057768,0.032493,0.099895
426.999990,-2.411218,4.448553,3.145590,-0.235193,0.023458,0.032432,-1.608859,3.848490,3.135785,0.194193,0.059542,0.032568,0.099235
427.499990,-2.420483,4.449570,3.148021,-0.234279,0.021718,0.032357,-1.603899,3.854637,3.138282,0.193279,0.061282,0.032643,0.098583
427.999990,-2.429755,4.450499,3.150436,-0.233362,0.020014,0.032283,-1.598925,3.860823,3.140769,0.192362,0.062986,0.032717,0.097941
428.499990,-2.439033,4.451339,3.152834,-0.232441,0.018344,0.032210,-1.593937,3.867048,3.143246,0.191441,0.064656,0.032790,0.097308
428.999990,-2.448318,4.452092,3.155217,-0.231517,0.016708,0.032137,-1.588935,3.873311,3.145712,0.190517,0.066292,0.032863,0.096683
429.499990,-2.457609,4.452757,3.157583,-0.230591,0.015107,0.032066,-1.583918,3.879610,3.148169,0.189591,0.067893,0.032934,0.096068
429.999990,-2.466904,4.453337,3.159933,-0.229664,0.013538,0.031995,-1.578886,3.885946,3.150616,0.188664,0.069462,0.033005,0.095461
430.499990,-2.476204,4.453831,3.162266,-0.228736,0.012003,0.031925,-1.573839,3.892316,3.153052,0.187736,0.070997,0.033075,0.094863
430.999990,-2.485508,4.454240,3.164584,-0.227808,0.010501,0.031855,-1.568778,3.898721,3.155478,0.186808,0.072499,0.033145,0.094274
431.499990,-2.494815,4.454565,3.166885,-0.226880,0.009031,0.031787,-1.563701,3.905160,3.157895,0.185880,0.073969,0.033213,0.093693
431.999990,-2.504126,4.454807,3.169170,-0.225953,0.007594,0.031719,-1.558609,3.911630,3.160301,0.184953,0.075406,0.033281,0.093120
432.499990,-2.513439,4.454967,3.171439,-0.225028,0.006189,0.031652,-1.553501,3.918133,3.162698,0.184028,0.076811,0.033348,0.092556
432.999990,-2.522755,4.455046,3.173692,-0.224104,0.004815,0.031587,-1.548377,3.924666,3.165084,0.183104,0.078185,0.033413,0.092000
433.499990,-2.532072,4.455045,3.175929,-0.223183,0.003472,0.031522,-1.543238,3.931229,3.167461,0.182183,0.079528,0.033478,0.091453
433.999990,-2.541391,4.454964,3.178150,-0.222265,0.002160,0.031458,-1.538081,3.937820,3.169828,0.181265,0.080840,0.033542,0.090913
434.499990,-2.550711,4.454806,3.180355,-0.221350,0.000879,0.031394,-1.532909,3.944440,3.172185,0.180350,0.082121,0.033606,0.090382
434.999990,-2.560032,4.454570,3.182544,-0.220439,-0.000373,0.031332,-1.527719,3.951087,3.174532,0.179439,0.083373,0.033668,0.089858
435.499990,-2.569354,4.454258,3.184718,-0.219532,-0.001595,0.031271,-1.522512,3.957761,3.176869,0.178532,0.084595,0.033729,0.089343
435.999990,-2.578676,4.453871,3.186877,-0.218630,-0.002787,0.031211,-1.517287,3.964459,3.179197,0.177630,0.085787,0.033789,0.088835
436.499990,-2.587997,4.453411,3.189019,-0.217734,-0.003951,0.031151,-1.512045,3.971183,3.181516,0.176734,0.086951,0.033849,0.088335
436.999990,-2.597319,4.452878,3.191147,-0.216842,-0.005086,0.031093,-1.506785,3.977930,3.183825,0.175842,0.088086,0.033907,0.087842
437.499990,-2.606640,4.452274,3.193260,-0.215957,-0.006193,0.031036,-1.501506,3.984701,3.186124,0.174957,0.089193,0.033964,0.087358
437.999990,-2.615960,4.451599,3.195357,-0.215078,-0.007272,0.030979,-1.496208,3.991493,3.188415,0.174078,0.090272,0.034021,0.086880
438.499990,-2.625280,4.450856,3.197439,-0.214205,-0.008324,0.030924,-1.490892,3.998307,3.190696,0.173205,0.091324,0.034076,0.086411
438.999990,-2.634598,4.450045,3.199507,-0.213339,-0.009349,0.030869,-1.485556,4.005142,3.192968,0.172339,0.092349,0.034131,0.085948
439.499990,-2.643916,4.449168,3.201561,-0.212481,-0.010348,0.030816,-1.480200,4.011996,3.195231,0.171481,0.093348,0.034184,0.085493
439.999990,-2.653232,4.448227,3.203600,-0.211630,-0.011321,0.030763,-1.474824,4.018870,3.197486,0.170630,0.094321,0.034237,0.085045
440.499990,-2.662547,4.447221,3.205624,-0.210787,-0.012268,0.030712,-1.469428,4.025761,3.199731,0.169787,0.095268,0.034288,0.084604
440.999990,-2.671861,4.446154,3.207635,-0.209952,-0.013189,0.030661,-1.464012,4.032670,3.201968,0.168952,0.096189,0.034339,0.084170
441.499990,-2.681173,4.445025,3.209632,-0.209125,-0.014086,0.030612,-1.458574,4.039596,3.204197,0.168125,0.097086,0.034388,0.083743
441.999990,-2.690484,4.443837,3.211616,-0.208307,-0.014959,0.030563,-1.453115,4.046538,3.206417,0.167307,0.097959,0.034437,0.083323
442.499990,-2.699793,4.442592,3.213586,-0.207498,-0.015807,0.030516,-1.447635,4.053496,3.208629,0.166498,0.098807,0.034484,0.082910
442.999990,-2.709101,4.441289,3.215543,-0.206697,-0.016632,0.030469,-1.442133,4.060468,3.210833,0.165697,0.099632,0.034531,0.082503
443.499990,-2.718408,4.439932,3.217488,-0.205906,-0.017434,0.030423,-1.436609,4.067454,3.213030,0.164906,0.100434,0.034577,0.082104
443.999990,-2.727713,4.438521,3.219419,-0.205125,-0.018213,0.030379,-1.431062,4.074453,3.215218,0.164125,0.101213,0.034621,0.081710
444.499990,-2.737017,4.437058,3.221338,-0.204352,-0.018970,0.030335,-1.425493,4.081465,3.217399,0.163352,0.101970,0.034665,0.081324
444.999990,-2.746320,4.435544,3.223246,-0.203590,-0.019705,0.030293,-1.419901,4.088489,3.219573,0.162590,0.102705,0.034707,0.080943
445.499990,-2.755622,4.433980,3.225141,-0.202837,-0.020419,0.030251,-1.414286,4.095525,3.221739,0.161837,0.103419,0.034749,0.080569
445.999990,-2.764923,4.432369,3.227024,-0.202095,-0.021111,0.030210,-1.408647,4.102571,3.223899,0.161095,0.104111,0.034790,0.080201
446.499990,-2.774223,4.430712,3.228897,-0.201362,-0.021783,0.030171,-1.402985,4.109628,3.226052,0.160362,0.104783,0.034829,0.079840
446.999990,-2.783522,4.429010,3.230758,-0.200640,-0.022435,0.030132,-1.397300,4.116694,3.228198,0.159640,0.105435,0.034868,0.079485
447.499990,-2.792821,4.427264,3.232609,-0.199928,-0.023067,0.030094,-1.391590,4.123770,3.230337,0.158928,0.106067,0.034906,0.079135
447.999990,-2.802120,4.425476,3.234449,-0.199226,-0.023679,0.030057,-1.385856,4.130854,3.232470,0.158226,0.106679,0.034943,0.078792
448.499990,-2.811418,4.423648,3.236279,-0.198535,-0.024273,0.030021,-1.380098,4.137946,3.234598,0.157535,0.107273,0.034979,0.078455
448.999990,-2.820716,4.421781,3.238099,-0.197854,-0.024848,0.029986,-1.374315,4.145047,3.236719,0.156854,0.107848,0.035014,0.078123
449.499990,-2.830014,4.419876,3.239909,-0.197184,-0.025405,0.029952,-1.368508,4.152154,3.238835,0.156184,0.108405,0.035048,0.077797
449.999990,-2.839312,4.417935,3.241710,-0.196524,-0.025944,0.029919,-1.362676,4.159268,3.240945,0.155524,0.108944,0.035081,0.077477
450.499990,-2.848611,4.415959,3.243502,-0.195875,-0.026466,0.029886,-1.356820,4.166388,3.243050,0.154875,0.109466,0.035114,0.077163
450.999990,-2.857911,4.413950,3.245286,-0.195237,-0.026971,0.029855,-1.350938,4.173514,3.245150,0.154237,0.109971,0.035145,0.076854
451.499990,-2.867212,4.411909,3.247061,-0.194609,-0.027459,0.029824,-1.345032,4.180645,3.247245,0.153609,0.110459,0.035176,0.076550
451.999990,-2.876514,4.409837,3.248827,-0.193992,-0.027931,0.029795,-1.339101,4.187782,3.249336,0.152992,0.110931,0.035205,0.076252
452.499990,-2.885817,4.407736,3.250586,-0.193385,-0.028388,0.029766,-1.333145,4.194923,3.251422,0.152385,0.111388,0.035234,0.075960
452.999990,-2.895122,4.405606,3.252338,-0.192789,-0.028829,0.029738,-1.327164,4.202069,3.253503,0.151789,0.111829,0.035262,0.075672
453.499990,-2.904428,4.403451,3.254082,-0.192204,-0.029255,0.029710,-1.321158,4.209219,3.255581,0.151204,0.112255,0.035290,0.075390
453.999990,-2.913737,4.401269,3.255820,-0.191629,-0.029667,0.029684,-1.315127,4.216372,3.257655,0.150629,0.112667,0.035316,0.075113
454.499990,-2.923048,4.399064,3.257551,-0.191065,-0.030064,0.029658,-1.309072,4.223529,3.259726,0.150065,0.113064,0.035342,0.074841
454.999990,-2.932361,4.396835,3.259275,-0.190511,-0.030448,0.029633,-1.302991,4.230689,3.261792,0.149511,0.113448,0.035367,0.074575
455.499990,-2.941677,4.394585,3.260994,-0.189968,-0.030818,0.029609,-1.296886,4.237852,3.263856,0.148968,0.113818,0.035391,0.074313
455.999990,-2.950996,4.392314,3.262707,-0.189435,-0.031175,0.029586,-1.290756,4.245018,3.265917,0.148435,0.114175,0.035414,0.074056
456.499990,-2.960318,4.390024,3.264414,-0.188912,-0.031519,0.029563,-1.284602,4.252186,3.267975,0.147912,0.114519,0.035437,0.073804
456.999990,-2.969643,4.387715,3.266116,-0.188400,-0.031851,0.029541,-1.278424,4.259356,3.270030,0.147400,0.114851,0.035459,0.073556
457.499990,-2.978972,4.385390,3.267814,-0.187897,-0.032170,0.029520,-1.272221,4.266529,3.272083,0.146897,0.115170,0.035480,0.073314
457.999990,-2.988304,4.383048,3.269506,-0.187405,-0.032478,0.029499,-1.265994,4.273703,3.274134,0.146405,0.115478,0.035501,0.073076
458.499990,-2.997641,4.380690,3.271195,-0.186922,-0.032775,0.029479,-1.259743,4.280878,3.276182,0.145922,0.115775,0.035521,0.072842
458.999990,-3.006981,4.378319,3.272879,-0.186450,-0.033060,0.029460,-1.253469,4.288055,3.278229,0.145450,0.116060,0.035540,0.072613
